Id,Class
8593,7
8594,3
8595,7
8596,0
8597,9
8598,8
8599,4
8600,3
8601,3
8602,7
8603,0
8604,9
8605,7
8606,6
8607,6
8608,5
8609,4
8610,8
8611,2
8612,1
8613,1
8614,6
8615,3
8616,0
8617,1
8618,7
8619,1
8620,6
8621,8
8622,6
8623,3
8624,9
8625,4
8626,6
8627,3
8628,3
8629,3
8630,0
8631,6
8632,6
8633,2
8634,9
8635,2
8636,9
8637,2
8638,0
8639,6
8640,3
8641,3
8642,7
8643,1
8644,7
8645,5
8646,4
8647,1
8648,2
8649,7
8650,6
8651,7
8652,2
8653,8
8654,0
8655,0
8656,2
8657,9
8658,0
8659,8
8660,5
8661,8
8662,3
8663,1
8664,3
8665,0
8666,8
8667,5
8668,5
8669,7
8670,3
8671,8
8672,4
8673,3
8674,8
8675,3
8676,7
8677,0
8678,5
8679,9
8680,8
8681,5
8682,3
8683,3
8684,2
8685,0
8686,2
8687,7
8688,2
8689,5
8690,3
8691,0
8692,9
8693,4
8694,3
8695,8
8696,0
8697,7
8698,2
8699,5
8700,0
8701,7
8702,6
8703,0
8704,2
8705,3
8706,8
8707,2
8708,3
8709,8
8710,8
8711,3
8712,9
8713,8
8714,6
8715,5
8716,5
8717,6
8718,0
8719,8
8720,9
8721,6
8722,4
8723,8
8724,8
8725,0
8726,8
8727,5
8728,7
8729,2
8730,6
8731,0
8732,7
8733,2
8734,0
8735,6
8736,8
8737,8
8738,1
8739,6
8740,0
8741,8
8742,8
8743,9
8744,5
8745,1
8746,4
8747,2
8748,7
8749,0
8750,7
8751,0
8752,8
8753,1
8754,3
8755,3
8756,4
8757,1
8758,7
8759,3
8760,7
8761,0
8762,0
8763,0
8764,7
8765,8
8766,9
8767,7
8768,0
8769,2
8770,4
8771,4
8772,3
8773,2
8774,5
8775,8
8776,7
8777,7
8778,6
8779,9
8780,0
8781,0
8782,7
8783,3
8784,6
8785,6
8786,2
8787,0
8788,3
8789,9
8790,7
8791,0
8792,5
8793,0
8794,0
8795,7
8796,0
8797,9
8798,0
8799,6
8800,7
8801,3
8802,2
8803,4
8804,4
8805,0
8806,1
8807,1
8808,0
8809,9
8810,8
8811,7
8812,6
8813,8
8814,2
8815,1
8816,0
8817,8
8818,2
8819,8
8820,8
8821,5
8822,2
8823,1
8824,8
8825,6
8826,3
8827,9
8828,2
8829,0
8830,6
8831,9
8832,1
8833,8
8834,5
8835,1
8836,9
8837,6
8838,5
8839,9
8840,8
8841,5
8842,5
8843,3
8844,8
8845,0
8846,3
8847,8
8848,9
8849,7
8850,9
8851,2
8852,8
8853,9
8854,5
8855,7
8856,2
8857,2
8858,3
8859,6
8860,6
8861,5
8862,7
8863,1
8864,8
8865,5
8866,2
8867,6
8868,3
8869,5
8870,4
8871,7
8872,4
8873,8
8874,8
8875,5
8876,4
8877,3
8878,8
8879,8
8880,4
8881,5
8882,7
8883,1
8884,2
8885,2
8886,2
8887,9
8888,9
8889,5
8890,4
8891,3
8892,3
8893,0
8894,9
8895,3
8896,4
8897,7
8898,0
8899,8
8900,7
8901,3
8902,5
8903,5
8904,7
8905,3
8906,8
8907,8
8908,3
8909,8
8910,0
8911,2
8912,1
8913,7
8914,8
8915,3
8916,3
8917,7
8918,8
8919,2
8920,0
8921,9
8922,5
8923,2
8924,2
8925,2
8926,8
8927,9
8928,6
8929,5
8930,3
8931,5
8932,7
8933,4
8934,5
8935,0
8936,7
8937,0
8938,0
8939,2
8940,0
8941,3
8942,1
8943,3
8944,1
8945,3
8946,6
8947,3
8948,1
8949,6
8950,9
8951,2
8952,7
8953,5
8954,5
8955,8
8956,0
8957,4
8958,2
8959,5
8960,1
8961,0
8962,3
8963,0
8964,4
8965,3
8966,2
8967,2
8968,5
8969,4
8970,1
8971,2
8972,1
8973,4
8974,0
8975,3
8976,5
8977,7
8978,8
8979,2
8980,6
8981,3
8982,3
8983,4
8984,3
8985,8
8986,8
8987,1
8988,1
8989,4
8990,2
8991,9
8992,3
8993,3
8994,1
8995,3
8996,9
8997,9
8998,5
8999,9
9000,6
9001,0
9002,2
9003,2
9004,1
9005,6
9006,5
9007,0
9008,5
9009,8
9010,2
9011,8
9012,0
9013,8
9014,8
9015,8
9016,0
9017,7
9018,5
9019,5
9020,6
9021,7
9022,3
9023,0
9024,7
9025,7
9026,7
9027,9
9028,8
9029,7
9030,8
9031,0
9032,1
9033,0
9034,7
9035,5
9036,7
9037,7
9038,0
9039,8
9040,3
9041,2
9042,8
9043,9
9044,2
9045,4
9046,2
9047,5
9048,0
9049,8
9050,9
9051,2
9052,9
9053,7
9054,0
9055,4
9056,2
9057,1
9058,7
9059,6
9060,0
9061,6
9062,2
9063,7
9064,3
9065,5
9066,4
9067,6
9068,7
9069,8
9070,5
9071,3
9072,5
9073,2
9074,7
9075,5
9076,7
9077,8
9078,1
9079,5
9080,6
9081,5
9082,0
9083,8
9084,5
9085,6
9086,5
9087,2
9088,7
9089,2
9090,2
9091,3
9092,7
9093,2
9094,8
9095,3
9096,6
9097,0
9098,6
9099,1
9100,5
9101,0
9102,1
9103,2
9104,2
9105,9
9106,1
9107,2
9108,7
9109,5
9110,4
9111,5
9112,8
9113,7
9114,2
9115,9
9116,3
9117,2
9118,0
9119,9
9120,1
9121,0
9122,7
9123,7
9124,5
9125,0
9126,3
9127,8
9128,2
9129,5
9130,6
9131,0
9132,0
9133,0
9134,5
9135,3
9136,0
9137,8
9138,2
9139,1
9140,1
9141,4
9142,6
9143,7
9144,5
9145,8
9146,3
9147,3
9148,9
9149,3
9150,9
9151,1
9152,8
9153,1
9154,2
9155,7
9156,6
9157,2
9158,4
9159,9
9160,9
9161,7
9162,9
9163,7
9164,0
9165,6
9166,1
9167,8
9168,4
9169,1
9170,8
9171,1
9172,3
9173,5
9174,3
9175,3
9176,5
9177,7
9178,5
9179,4
9180,3
9181,7
9182,4
9183,3
9184,2
9185,8
9186,0
9187,7
9188,4
9189,0
9190,0
9191,9
9192,8
9193,9
9194,3
9195,2
9196,1
9197,0
9198,8
9199,8
9200,0
9201,3
9202,0
9203,7
9204,7
9205,8
9206,3
9207,0
9208,8
9209,2
9210,9
9211,2
9212,5
9213,6
9214,1
9215,4
9216,5
9217,8
9218,5
9219,2
9220,4
9221,0
9222,5
9223,4
9224,5
9225,4
9226,8
9227,5
9228,2
9229,6
9230,6
9231,7
9232,0
9233,2
9234,0
9235,8
9236,8
9237,4
9238,1
9239,7
9240,6
9241,3
9242,9
9243,7
9244,6
9245,1
9246,7
9247,2
9248,3
9249,8
9250,2
9251,4
9252,0
9253,6
9254,2
9255,1
9256,8
9257,1
9258,1
9259,8
9260,3
9261,5
9262,9
9263,3
9264,7
9265,0
9266,6
9267,4
9268,1
9269,5
9270,5
9271,1
9272,7
9273,8
9274,5
9275,8
9276,6
9277,9
9278,8
9279,2
9280,6
9281,6
9282,8
9283,8
9284,3
9285,8
9286,7
9287,7
9288,5
9289,9
9290,3
9291,2
9292,2
9293,7
9294,5
9295,1
9296,8
9297,8
9298,2
9299,1
9300,4
9301,2
9302,0
9303,3
9304,0
9305,5
9306,6
9307,4
9308,6
9309,5
9310,6
9311,7
9312,5
9313,0
9314,3
9315,9
9316,0
9317,3
9318,5
9319,7
9320,5
9321,4
9322,5
9323,7
9324,0
9325,6
9326,8
9327,9
9328,1
9329,9
9330,8
9331,2
9332,7
9333,5
9334,8
9335,3
9336,9
9337,5
9338,5
9339,9
9340,9
9341,8
9342,2
9343,3
9344,3
9345,6
9346,5
9347,5
9348,7
9349,1
9350,6
9351,1
9352,6
9353,5
9354,9
9355,8
9356,0
9357,2
9358,4
9359,7
9360,6
9361,7
9362,6
9363,8
9364,0
9365,8
9366,7
9367,9
9368,1
9369,5
9370,5
9371,0
9372,9
9373,6
9374,1
9375,5
9376,0
9377,0
9378,5
9379,2
9380,8
9381,8
9382,8
9383,7
9384,4
9385,6
9386,1
9387,2
9388,3
9389,1
9390,5
9391,1
9392,6
9393,4
9394,6
9395,3
9396,5
9397,7
9398,0
9399,4
9400,5
9401,9
9402,8
9403,5
9404,2
9405,1
9406,6
9407,8
9408,6
9409,7
9410,6
9411,2
9412,5
9413,0
9414,1
9415,5
9416,6
9417,9
9418,4
9419,2
9420,2
9421,8
9422,5
9423,2
9424,1
9425,7
9426,6
9427,3
9428,1
9429,8
9430,8
9431,3
9432,8
9433,6
9434,0
9435,0
9436,1
9437,7
9438,2
9439,4
9440,8
9441,5
9442,6
9443,0
9444,0
9445,5
9446,3
9447,0
9448,9
9449,5
9450,5
9451,7
9452,6
9453,4
9454,8
9455,2
9456,6
9457,1
9458,4
9459,5
9460,4
9461,5
9462,0
9463,2
9464,8
9465,9
9466,0
9467,1
9468,8
9469,3
9470,0
9471,5
9472,8
9473,5
9474,6
9475,8
9476,7
9477,8
9478,5
9479,5
9480,8
9481,9
9482,8
9483,7
9484,2
9485,2
9486,9
9487,5
9488,1
9489,7
9490,1
9491,9
9492,2
9493,2
9494,1
9495,3
9496,1
9497,5
9498,3
9499,5
9500,2
9501,3
9502,4
9503,1
9504,3
9505,5
9506,7
9507,5
9508,7
9509,3
9510,1
9511,0
9512,7
9513,3
9514,6
9515,5
9516,5
9517,2
9518,8
9519,3
9520,7
9521,6
9522,8
9523,5
9524,6
9525,5
9526,2
9527,3
9528,0
9529,4
9530,2
9531,6
9532,5
9533,8
9534,2
9535,0
9536,8
9537,9
9538,7
9539,3
9540,8
9541,5
9542,7
9543,1
9544,6
9545,3
9546,2
9547,8
9548,4
9549,6
9550,6
9551,9
9552,7
9553,3
9554,2
9555,9
9556,4
9557,9
9558,5
9559,9
9560,5
9561,9
9562,7
9563,7
9564,5
9565,2
9566,3
9567,5
9568,2
9569,0
9570,8
9571,7
9572,2
9573,4
9574,5
9575,0
9576,0
9577,3
9578,5
9579,2
9580,1
9581,3
9582,9
9583,4
9584,0
9585,2
9586,1
9587,4
9588,8
9589,9
9590,0
9591,8
9592,5
9593,5
9594,1
9595,3
9596,6
9597,6
9598,9
9599,8
9600,9
9601,0
9602,6
9603,6
9604,3
9605,9
9606,8
9607,3
9608,8
9609,0
9610,0
9611,2
9612,9
9613,8
9614,8
9615,2
9616,5
9617,0
9618,3
9619,9
9620,2
9621,5
9622,8
9623,7
9624,4
9625,2
9626,6
9627,3
9628,7
9629,3
9630,1
9631,8
9632,4
9633,6
9634,7
9635,3
9636,2
9637,1
9638,8
9639,2
9640,9
9641,0
9642,9
9643,1
9644,4
9645,3
9646,2
9647,7
9648,2
9649,2
9650,5
9651,2
9652,0
9653,3
9654,7
9655,2
9656,2
9657,8
9658,6
9659,2
9660,8
9661,0
9662,5
9663,3
9664,1
9665,0
9666,1
9667,2
9668,9
9669,5
9670,4
9671,8
9672,0
9673,6
9674,0
9675,2
9676,5
9677,5
9678,5
9679,7
9680,8
9681,3
9682,3
9683,0
9684,6
9685,0
9686,4
9687,3
9688,4
9689,8
9690,1
9691,1
9692,1
9693,8
9694,0
9695,5
9696,3
9697,6
9698,0
9699,6
9700,9
9701,8
9702,6
9703,9
9704,2
9705,2
9706,3
9707,4
9708,8
9709,2
9710,4
9711,6
9712,3
9713,9
9714,8
9715,1
9716,4
9717,8
9718,5
9719,6
9720,7
9721,8
9722,4
9723,3
9724,1
9725,9
9726,1
9727,5
9728,8
9729,0
9730,7
9731,8
9732,1
9733,4
9734,0
9735,9
9736,4
9737,9
9738,6
9739,0
9740,8
9741,0
9742,7
9743,0
9744,7
9745,4
9746,0
9747,1
9748,8
9749,2
9750,5
9751,1
9752,2
9753,5
9754,6
9755,9
9756,5
9757,4
9758,3
9759,1
9760,7
9761,5
9762,6
9763,1
9764,1
9765,4
9766,2
9767,8
9768,0
9769,1
9770,8
9771,6
9772,2
9773,0
9774,5
9775,7
9776,5
9777,6
9778,9
9779,6
9780,9
9781,4
9782,1
9783,2
9784,0
9785,2
9786,2
9787,5
9788,5
9789,2
9790,7
9791,8
9792,1
9793,9
9794,3
9795,6
9796,5
9797,9
9798,7
9799,6
9800,2
9801,0
9802,0
9803,4
9804,8
9805,1
9806,8
9807,8
9808,7
9809,2
